0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0.0,0.0,0.0,0.0,0.043371757925072064,10.825360230547533,57.23832853025938,148.2971181556194,267.5201729106627,380.51642651296856,459.6616714697405,500.4494236311236,508.85317002881834,469.4331412103746,399.06440922190205,301.72046109510063,186.08054755043213,85.19827089337161,23.26974063400577,1.3175792507204642,0.0,0.0,0.0,0.0
